"Date and Time Run #1","Time (s) Run #1","Position (mm) Run #1","Light Intensity (%) Run #1","Date and Time Run #2","Time (s) Run #2","Position (mm) Run #2","Light Intensity (%) Run #2","Date and Time Run #3","Time (s) Run #3","Position (mm) Run #3","Light Intensity (%) Run #3","Date and Time Run #4","Time (s) Run #4","Position (mm) Run #4","Light Intensity (%) Run #4","Date and Time Run #5","Time (s) Run #5","Position (mm) Run #5","Light Intensity (%) Run #5","Date and Time Run #6","Time (s) Run #6","Position (mm) Run #6","Light Intensity (%) Run #6","Date and Time Run #7","Time (s) Run #7","Position (mm) Run #7","Light Intensity (%) Run #7","Date and Time Run #8","Time (s) Run #8","Position (mm) Run #8","Light Intensity (%) Run #8","Date and Time Run #9","Time (s) Run #9","Position (mm) Run #9","Light Intensity (%) Run #9","Date and Time Run #10","Time (s) Run #10","Position (mm) Run #10","Light Intensity (%) Run #10","Date and Time Run #11","Time (s) Run #11","Position (mm) Run #11","Light Intensity (%) Run #11","Date and Time Run #12","Time (s) Run #12","Position (mm) Run #12","Light Intensity (%) Run #12","Date and Time Run #13","Time (s) Run #13","Position (mm) Run #13","Light Intensity (%) Run #13","Date and Time Run #14","Time (s) Run #14","Position (mm) Run #14","Light Intensity (%) Run #14","Date and Time Run #15","Time (s) Run #15","Position (mm) Run #15","Light Intensity (%) Run #15","Date and Time Run #16","Time (s) Run #16","Position (mm) Run #16","Light Intensity (%) Run #16","Date and Time Run #17","Time (s) Run #17","Position (mm) Run #17","Light Intensity (%) Run #17"
10/23/2024 11:11:15 am,1.130,0.00,95.3,10/23/2024 11:11:30 am,1.130,0.00,66.5,10/23/2024 11:11:43 am,1.130,0.00,21.2,10/23/2024 11:12:01 am,1.130,0.00,4.4,10/23/2024 11:12:18 am,1.130,0.00,60.2,10/23/2024 11:12:44 am,1.130,0.00,87.6,10/23/2024 11:13:03 am,1.130,0.00,12.6,10/23/2024 11:13:16 am,1.130,0.00,49.9,10/23/2024 11:13:44 am,1.130,0.00,84.7,,,,,10/23/2024 11:14:00 am,1.130,0.00,67.6,10/23/2024 11:14:20 am,1.130,0.00,91.9,10/23/2024 11:14:51 am,1.130,0.00,87.2,10/23/2024 11:14:56 am,1.130,0.00,87.0,10/23/2024 11:15:20 am,1.130,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.130,0.00,1.4
10/23/2024 11:11:15 am,1.140,0.00,95.3,10/23/2024 11:11:30 am,1.140,0.00,65.9,10/23/2024 11:11:43 am,1.140,0.00,21.0,10/23/2024 11:12:01 am,1.140,0.00,4.4,10/23/2024 11:12:18 am,1.140,0.00,60.3,10/23/2024 11:12:44 am,1.140,0.00,87.6,10/23/2024 11:13:03 am,1.140,0.00,12.7,10/23/2024 11:13:16 am,1.140,0.00,49.8,10/23/2024 11:13:44 am,1.140,0.00,84.7,,,,,10/23/2024 11:14:00 am,1.140,0.00,67.6,10/23/2024 11:14:20 am,1.140,0.00,91.9,10/23/2024 11:14:51 am,1.140,0.00,87.2,10/23/2024 11:14:56 am,1.140,0.00,87.0,10/23/2024 11:15:20 am,1.140,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.140,0.00,1.4
10/23/2024 11:11:15 am,1.150,0.00,95.6,10/23/2024 11:11:30 am,1.150,0.00,65.4,10/23/2024 11:11:43 am,1.150,0.00,20.6,10/23/2024 11:12:01 am,1.150,0.00,4.4,10/23/2024 11:12:18 am,1.150,0.00,60.2,10/23/2024 11:12:44 am,1.150,0.00,87.6,10/23/2024 11:13:03 am,1.150,0.00,12.7,10/23/2024 11:13:16 am,1.150,0.00,49.9,10/23/2024 11:13:44 am,1.150,0.00,84.8,,,,,10/23/2024 11:14:00 am,1.150,0.00,67.7,10/23/2024 11:14:20 am,1.150,0.00,91.9,10/23/2024 11:14:51 am,1.150,0.00,87.1,10/23/2024 11:14:56 am,1.150,0.00,86.9,10/23/2024 11:15:20 am,1.150,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.150,0.00,1.4
10/23/2024 11:11:15 am,1.160,0.00,95.9,10/23/2024 11:11:30 am,1.160,0.00,65.1,10/23/2024 11:11:43 am,1.160,0.00,19.9,10/23/2024 11:12:01 am,1.160,0.00,4.4,10/23/2024 11:12:18 am,1.160,0.00,60.2,10/23/2024 11:12:44 am,1.160,0.00,87.6,10/23/2024 11:13:03 am,1.160,0.00,12.7,10/23/2024 11:13:16 am,1.160,0.00,49.9,10/23/2024 11:13:44 am,1.160,0.00,84.8,,,,,10/23/2024 11:14:00 am,1.160,0.00,67.7,10/23/2024 11:14:20 am,1.160,0.00,91.9,10/23/2024 11:14:51 am,1.160,0.00,87.1,10/23/2024 11:14:56 am,1.160,0.00,86.9,10/23/2024 11:15:20 am,1.160,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.160,0.00,1.5
10/23/2024 11:11:15 am,1.170,0.00,96.2,10/23/2024 11:11:30 am,1.170,0.00,65.4,10/23/2024 11:11:43 am,1.170,0.00,19.6,10/23/2024 11:12:01 am,1.170,0.00,4.4,10/23/2024 11:12:18 am,1.170,0.00,60.2,10/23/2024 11:12:44 am,1.170,0.00,87.6,10/23/2024 11:13:03 am,1.170,0.00,12.6,10/23/2024 11:13:16 am,1.170,0.00,50.0,10/23/2024 11:13:44 am,1.170,0.00,84.8,,,,,10/23/2024 11:14:00 am,1.170,0.00,67.6,10/23/2024 11:14:20 am,1.170,0.00,91.9,10/23/2024 11:14:51 am,1.170,0.00,87.1,10/23/2024 11:14:56 am,1.170,0.00,86.9,10/23/2024 11:15:20 am,1.170,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.170,0.00,1.4
10/23/2024 11:11:15 am,1.180,0.00,96.3,10/23/2024 11:11:30 am,1.180,0.00,66.6,10/23/2024 11:11:43 am,1.180,0.00,19.6,10/23/2024 11:12:01 am,1.180,0.00,4.4,10/23/2024 11:12:18 am,1.180,0.00,60.1,10/23/2024 11:12:44 am,1.180,0.00,87.6,10/23/2024 11:13:03 am,1.180,0.00,12.6,10/23/2024 11:13:16 am,1.180,0.00,50.0,10/23/2024 11:13:44 am,1.180,0.00,84.8,,,,,10/23/2024 11:14:00 am,1.180,0.00,67.6,10/23/2024 11:14:20 am,1.180,0.00,91.9,10/23/2024 11:14:51 am,1.180,0.00,87.1,10/23/2024 11:14:56 am,1.180,0.00,86.9,10/23/2024 11:15:20 am,1.180,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.180,0.00,1.4
10/23/2024 11:11:15 am,1.190,0.00,96.2,10/23/2024 11:11:30 am,1.190,0.00,67.6,10/23/2024 11:11:43 am,1.190,0.00,20.0,10/23/2024 11:12:01 am,1.190,0.00,4.4,10/23/2024 11:12:18 am,1.190,0.00,60.1,10/23/2024 11:12:44 am,1.190,0.00,87.6,10/23/2024 11:13:03 am,1.190,0.00,12.5,10/23/2024 11:13:16 am,1.190,0.00,49.9,10/23/2024 11:13:44 am,1.190,0.00,84.8,,,,,10/23/2024 11:14:00 am,1.190,0.00,67.5,10/23/2024 11:14:20 am,1.190,0.00,91.9,10/23/2024 11:14:51 am,1.190,0.00,87.1,10/23/2024 11:14:56 am,1.190,0.00,87.0,10/23/2024 11:15:20 am,1.190,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.190,0.00,1.4
10/23/2024 11:11:15 am,1.200,0.00,96.1,10/23/2024 11:11:30 am,1.200,0.00,68.6,10/23/2024 11:11:43 am,1.200,0.00,20.5,10/23/2024 11:12:01 am,1.200,0.00,4.4,10/23/2024 11:12:18 am,1.200,0.00,60.1,10/23/2024 11:12:44 am,1.200,0.00,87.6,10/23/2024 11:13:03 am,1.200,0.00,12.5,10/23/2024 11:13:16 am,1.200,0.00,49.8,10/23/2024 11:13:44 am,1.200,0.00,84.7,,,,,10/23/2024 11:14:00 am,1.200,0.00,67.6,10/23/2024 11:14:20 am,1.200,0.00,91.8,10/23/2024 11:14:51 am,1.200,0.00,87.1,10/23/2024 11:14:56 am,1.200,0.00,87.0,10/23/2024 11:15:20 am,1.200,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.200,0.00,1.4
10/23/2024 11:11:15 am,1.210,0.00,95.8,10/23/2024 11:11:30 am,1.210,0.00,68.7,10/23/2024 11:11:43 am,1.210,0.00,20.9,10/23/2024 11:12:01 am,1.210,0.00,4.4,10/23/2024 11:12:18 am,1.210,0.00,60.2,10/23/2024 11:12:44 am,1.210,0.00,87.6,10/23/2024 11:13:03 am,1.210,0.00,12.5,10/23/2024 11:13:16 am,1.210,0.00,49.7,10/23/2024 11:13:44 am,1.210,0.00,84.7,,,,,10/23/2024 11:14:00 am,1.210,0.00,67.6,10/23/2024 11:14:20 am,1.210,0.00,91.8,10/23/2024 11:14:51 am,1.210,0.00,87.0,10/23/2024 11:14:56 am,1.210,0.00,87.0,10/23/2024 11:15:20 am,1.210,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.210,0.00,1.4
10/23/2024 11:11:15 am,1.220,0.00,95.7,10/23/2024 11:11:30 am,1.220,0.00,68.1,10/23/2024 11:11:43 am,1.220,0.00,21.1,10/23/2024 11:12:01 am,1.220,0.00,4.4,10/23/2024 11:12:18 am,1.220,0.00,60.2,10/23/2024 11:12:44 am,1.220,0.00,87.5,10/23/2024 11:13:03 am,1.220,0.00,12.5,10/23/2024 11:13:16 am,1.220,0.00,49.8,10/23/2024 11:13:44 am,1.220,0.00,84.7,,,,,10/23/2024 11:14:00 am,1.220,0.00,67.6,10/23/2024 11:14:20 am,1.220,0.00,91.8,10/23/2024 11:14:51 am,1.220,0.00,87.0,10/23/2024 11:14:56 am,1.220,0.00,87.0,10/23/2024 11:15:20 am,1.220,0.00,66.5,,,,,10/23/2024 11:15:37 am,1.220,0.00,1.4
10/23/2024 11:11:15 am,1.230,0.00,95.7,10/23/2024 11:11:30 am,1.230,0.00,66.8,10/23/2024 11:11:43 am,1.230,0.00,21.0,10/23/2024 11:12:01 am,1.230,0.00,4.4,10/23/2024 11:12:18 am,1.230,0.00,60.2,10/23/2024 11:12:44 am,1.230,0.00,87.5,10/23/2024 11:13:03 am,1.230,0.00,12.6,10/23/2024 11:13:16 am,1.230,0.00,49.8,10/23/2024 11:13:44 am,1.230,0.00,84.7,,,,,10/23/2024 11:14:00 am,1.230,0.00,67.6,10/23/2024 11:14:20 am,1.230,0.00,91.8,10/23/2024 11:14:51 am,1.230,0.00,87.0,10/23/2024 11:14:56 am,1.230,0.00,87.0,10/23/2024 11:15:20 am,1.230,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.230,0.00,1.4
10/23/2024 11:11:15 am,1.240,0.00,95.7,10/23/2024 11:11:30 am,1.240,0.00,65.4,10/23/2024 11:11:43 am,1.240,0.00,20.8,10/23/2024 11:12:01 am,1.240,0.00,4.3,10/23/2024 11:12:18 am,1.240,0.00,60.2,10/23/2024 11:12:44 am,1.240,0.00,87.5,10/23/2024 11:13:03 am,1.240,0.00,12.5,10/23/2024 11:13:16 am,1.240,0.00,49.9,10/23/2024 11:13:44 am,1.240,0.00,84.8,,,,,10/23/2024 11:14:00 am,1.240,0.00,67.6,10/23/2024 11:14:20 am,1.240,0.00,91.8,10/23/2024 11:14:51 am,1.240,0.00,87.0,10/23/2024 11:14:56 am,1.240,0.00,86.9,10/23/2024 11:15:20 am,1.240,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.240,0.00,1.5
10/23/2024 11:11:15 am,1.250,0.00,95.8,10/23/2024 11:11:30 am,1.250,0.00,64.6,10/23/2024 11:11:43 am,1.250,0.00,20.5,10/23/2024 11:12:01 am,1.250,0.00,4.3,10/23/2024 11:12:18 am,1.250,0.00,60.2,10/23/2024 11:12:44 am,1.250,0.00,87.6,10/23/2024 11:13:03 am,1.250,0.00,12.5,10/23/2024 11:13:16 am,1.250,0.00,49.9,10/23/2024 11:13:44 am,1.250,0.00,84.8,,,,,10/23/2024 11:14:00 am,1.250,0.00,67.6,10/23/2024 11:14:20 am,1.250,0.00,91.9,10/23/2024 11:14:51 am,1.250,0.00,87.1,10/23/2024 11:14:56 am,1.250,0.00,87.0,10/23/2024 11:15:20 am,1.250,0.00,66.7,,,,,10/23/2024 11:15:37 am,1.250,0.00,1.5
10/23/2024 11:11:15 am,1.260,0.00,95.9,10/23/2024 11:11:30 am,1.260,0.00,64.5,10/23/2024 11:11:43 am,1.260,0.00,20.1,10/23/2024 11:12:01 am,1.260,0.00,4.4,10/23/2024 11:12:18 am,1.260,0.00,60.2,10/23/2024 11:12:44 am,1.260,0.00,87.6,10/23/2024 11:13:03 am,1.260,0.00,12.5,10/23/2024 11:13:16 am,1.260,0.00,49.9,10/23/2024 11:13:44 am,1.260,0.00,84.8,,,,,10/23/2024 11:14:00 am,1.260,0.00,67.6,10/23/2024 11:14:20 am,1.260,0.00,91.9,10/23/2024 11:14:51 am,1.260,0.00,87.1,10/23/2024 11:14:56 am,1.260,0.00,87.0,10/23/2024 11:15:20 am,1.260,0.00,66.7,,,,,10/23/2024 11:15:37 am,1.260,0.00,1.5
10/23/2024 11:11:15 am,1.270,0.00,96.0,10/23/2024 11:11:30 am,1.270,0.00,65.4,10/23/2024 11:11:43 am,1.270,0.00,19.8,10/23/2024 11:12:01 am,1.270,0.00,4.4,10/23/2024 11:12:18 am,1.270,0.00,60.2,10/23/2024 11:12:44 am,1.270,0.00,87.6,10/23/2024 11:13:03 am,1.270,0.00,12.5,10/23/2024 11:13:16 am,1.270,0.00,49.9,10/23/2024 11:13:44 am,1.270,0.00,84.8,,,,,10/23/2024 11:14:00 am,1.270,0.00,67.5,10/23/2024 11:14:20 am,1.270,0.00,91.9,10/23/2024 11:14:51 am,1.270,0.00,87.1,10/23/2024 11:14:56 am,1.270,0.00,87.1,10/23/2024 11:15:20 am,1.270,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.270,0.00,1.5
10/23/2024 11:11:15 am,1.280,0.00,96.0,10/23/2024 11:11:30 am,1.280,0.00,66.7,10/23/2024 11:11:43 am,1.280,0.00,19.6,10/23/2024 11:12:01 am,1.280,0.00,4.4,10/23/2024 11:12:18 am,1.280,0.00,60.2,10/23/2024 11:12:44 am,1.280,0.00,87.6,10/23/2024 11:13:03 am,1.280,0.00,12.5,10/23/2024 11:13:16 am,1.280,0.00,49.9,10/23/2024 11:13:44 am,1.280,0.00,84.7,,,,,10/23/2024 11:14:00 am,1.280,0.00,67.5,10/23/2024 11:14:20 am,1.280,0.00,91.9,10/23/2024 11:14:51 am,1.280,0.00,87.1,10/23/2024 11:14:56 am,1.280,0.00,87.1,10/23/2024 11:15:20 am,1.280,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.280,0.00,1.5
10/23/2024 11:11:15 am,1.290,0.00,96.1,10/23/2024 11:11:30 am,1.290,0.00,68.2,10/23/2024 11:11:43 am,1.290,0.00,19.7,10/23/2024 11:12:01 am,1.290,0.00,4.4,10/23/2024 11:12:18 am,1.290,0.00,60.2,10/23/2024 11:12:44 am,1.290,0.00,87.6,10/23/2024 11:13:03 am,1.290,0.00,12.5,10/23/2024 11:13:16 am,1.290,0.00,49.8,10/23/2024 11:13:44 am,1.290,0.00,84.7,,,,,10/23/2024 11:14:00 am,1.290,0.00,67.5,10/23/2024 11:14:20 am,1.290,0.00,91.8,10/23/2024 11:14:51 am,1.290,0.00,87.1,10/23/2024 11:14:56 am,1.290,0.00,87.1,10/23/2024 11:15:20 am,1.290,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.290,0.00,1.4
10/23/2024 11:11:15 am,1.300,0.00,96.0,10/23/2024 11:11:30 am,1.300,0.00,69.5,10/23/2024 11:11:43 am,1.300,0.00,20.2,10/23/2024 11:12:01 am,1.300,0.00,4.4,10/23/2024 11:12:18 am,1.300,0.00,60.2,10/23/2024 11:12:44 am,1.300,0.00,87.6,10/23/2024 11:13:03 am,1.300,0.00,12.5,10/23/2024 11:13:16 am,1.300,0.00,49.8,10/23/2024 11:13:44 am,1.300,0.00,84.7,,,,,10/23/2024 11:14:00 am,1.300,0.00,67.6,10/23/2024 11:14:20 am,1.300,0.00,91.8,10/23/2024 11:14:51 am,1.300,0.00,87.1,10/23/2024 11:14:56 am,1.300,0.00,87.0,10/23/2024 11:15:20 am,1.300,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.300,0.00,1.4
10/23/2024 11:11:15 am,1.310,0.00,95.9,10/23/2024 11:11:30 am,1.310,0.00,69.9,10/23/2024 11:11:43 am,1.310,0.00,20.7,10/23/2024 11:12:01 am,1.310,0.00,4.4,10/23/2024 11:12:18 am,1.310,0.00,60.2,10/23/2024 11:12:44 am,1.310,0.00,87.5,10/23/2024 11:13:03 am,1.310,0.00,12.5,10/23/2024 11:13:16 am,1.310,0.00,49.8,10/23/2024 11:13:44 am,1.310,0.00,84.6,,,,,10/23/2024 11:14:00 am,1.310,0.00,67.6,10/23/2024 11:14:20 am,1.310,0.00,91.8,10/23/2024 11:14:51 am,1.310,0.00,87.1,10/23/2024 11:14:56 am,1.310,0.00,86.9,10/23/2024 11:15:20 am,1.310,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.310,0.00,1.4
10/23/2024 11:11:15 am,1.320,0.00,95.7,10/23/2024 11:11:30 am,1.320,0.00,69.2,10/23/2024 11:11:43 am,1.320,0.00,21.1,10/23/2024 11:12:01 am,1.320,0.00,4.4,10/23/2024 11:12:18 am,1.320,0.00,60.2,10/23/2024 11:12:44 am,1.320,0.00,87.5,10/23/2024 11:13:03 am,1.320,0.00,12.5,10/23/2024 11:13:16 am,1.320,0.00,49.9,10/23/2024 11:13:44 am,1.320,0.00,84.7,,,,,10/23/2024 11:14:00 am,1.320,0.00,67.6,10/23/2024 11:14:20 am,1.320,0.00,91.8,10/23/2024 11:14:51 am,1.320,0.00,87.1,10/23/2024 11:14:56 am,1.320,0.00,86.9,10/23/2024 11:15:20 am,1.320,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.320,0.00,1.4
10/23/2024 11:11:15 am,1.330,0.00,95.6,10/23/2024 11:11:30 am,1.330,0.00,67.8,10/23/2024 11:11:43 am,1.330,0.00,21.1,10/23/2024 11:12:01 am,1.330,0.00,4.4,10/23/2024 11:12:18 am,1.330,0.00,60.1,10/23/2024 11:12:44 am,1.330,0.00,87.5,10/23/2024 11:13:03 am,1.330,0.00,12.5,10/23/2024 11:13:16 am,1.330,0.00,49.9,10/23/2024 11:13:44 am,1.330,0.00,84.8,,,,,10/23/2024 11:14:00 am,1.330,0.00,67.6,10/23/2024 11:14:20 am,1.330,0.00,91.8,10/23/2024 11:14:51 am,1.330,0.00,87.1,10/23/2024 11:14:56 am,1.330,0.00,86.9,10/23/2024 11:15:20 am,1.330,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.330,0.00,1.4
10/23/2024 11:11:15 am,1.340,0.00,95.7,10/23/2024 11:11:30 am,1.340,0.00,66.1,10/23/2024 11:11:43 am,1.340,0.00,20.7,10/23/2024 11:12:01 am,1.340,0.00,4.4,10/23/2024 11:12:18 am,1.340,0.00,60.1,10/23/2024 11:12:44 am,1.340,0.00,87.5,10/23/2024 11:13:03 am,1.340,0.00,12.5,10/23/2024 11:13:16 am,1.340,0.00,49.9,10/23/2024 11:13:44 am,1.340,0.00,84.8,,,,,10/23/2024 11:14:00 am,1.340,0.00,67.7,10/23/2024 11:14:20 am,1.340,0.00,91.9,10/23/2024 11:14:51 am,1.340,0.00,87.1,10/23/2024 11:14:56 am,1.340,0.00,87.0,10/23/2024 11:15:20 am,1.340,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.340,0.00,1.4
10/23/2024 11:11:15 am,1.350,0.00,96.0,10/23/2024 11:11:30 am,1.350,0.00,64.8,10/23/2024 11:11:43 am,1.350,0.00,20.1,10/23/2024 11:12:01 am,1.350,0.00,4.4,10/23/2024 11:12:18 am,1.350,0.00,60.0,10/23/2024 11:12:44 am,1.350,0.00,87.6,10/23/2024 11:13:03 am,1.350,0.00,12.5,10/23/2024 11:13:16 am,1.350,0.00,49.9,10/23/2024 11:13:44 am,1.350,0.00,84.8,,,,,10/23/2024 11:14:00 am,1.350,0.00,67.6,10/23/2024 11:14:20 am,1.350,0.00,91.9,10/23/2024 11:14:51 am,1.350,0.00,87.1,10/23/2024 11:14:56 am,1.350,0.00,87.0,10/23/2024 11:15:20 am,1.350,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.350,0.00,1.4
10/23/2024 11:11:15 am,1.360,0.00,96.2,10/23/2024 11:11:30 am,1.360,0.00,64.4,10/23/2024 11:11:43 am,1.360,0.00,19.7,10/23/2024 11:12:01 am,1.360,0.00,4.4,10/23/2024 11:12:18 am,1.360,0.00,60.0,10/23/2024 11:12:44 am,1.360,0.00,87.6,10/23/2024 11:13:03 am,1.360,0.00,12.5,10/23/2024 11:13:16 am,1.360,0.00,49.9,10/23/2024 11:13:44 am,1.360,0.00,84.7,,,,,10/23/2024 11:14:00 am,1.360,0.00,67.6,10/23/2024 11:14:20 am,1.360,0.00,91.9,10/23/2024 11:14:51 am,1.360,0.00,87.1,10/23/2024 11:14:56 am,1.360,0.00,86.9,10/23/2024 11:15:20 am,1.360,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.360,0.00,1.4
10/23/2024 11:11:15 am,1.370,0.00,96.3,10/23/2024 11:11:30 am,1.370,0.00,65.2,10/23/2024 11:11:43 am,1.370,0.00,19.5,10/23/2024 11:12:01 am,1.370,0.00,4.4,10/23/2024 11:12:18 am,1.370,0.00,60.0,10/23/2024 11:12:44 am,1.370,0.00,87.6,10/23/2024 11:13:03 am,1.370,0.00,12.5,10/23/2024 11:13:16 am,1.370,0.00,49.8,10/23/2024 11:13:44 am,1.370,0.00,84.7,,,,,10/23/2024 11:14:00 am,1.370,0.00,67.6,10/23/2024 11:14:20 am,1.370,0.00,91.9,10/23/2024 11:14:51 am,1.370,0.00,87.1,10/23/2024 11:14:56 am,1.370,0.00,86.9,10/23/2024 11:15:20 am,1.370,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.370,0.00,1.4
10/23/2024 11:11:15 am,1.380,0.00,96.2,10/23/2024 11:11:30 am,1.380,0.00,66.8,10/23/2024 11:11:43 am,1.380,0.00,19.6,10/23/2024 11:12:01 am,1.380,0.00,4.3,10/23/2024 11:12:18 am,1.380,0.00,60.0,10/23/2024 11:12:44 am,1.380,0.00,87.6,10/23/2024 11:13:03 am,1.380,0.00,12.4,10/23/2024 11:13:16 am,1.380,0.00,49.8,10/23/2024 11:13:44 am,1.380,0.00,84.6,,,,,10/23/2024 11:14:00 am,1.380,0.00,67.6,10/23/2024 11:14:20 am,1.380,0.00,91.8,10/23/2024 11:14:51 am,1.380,0.00,87.1,10/23/2024 11:14:56 am,1.380,0.00,86.9,10/23/2024 11:15:20 am,1.380,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.380,0.00,1.4
10/23/2024 11:11:15 am,1.390,0.00,96.2,10/23/2024 11:11:30 am,1.390,0.00,68.7,10/23/2024 11:11:43 am,1.390,0.00,19.9,10/23/2024 11:12:01 am,1.390,0.00,4.3,10/23/2024 11:12:18 am,1.390,0.00,60.1,10/23/2024 11:12:44 am,1.390,0.00,87.5,10/23/2024 11:13:03 am,1.390,0.00,12.4,10/23/2024 11:13:16 am,1.390,0.00,49.7,10/23/2024 11:13:44 am,1.390,0.00,84.7,,,,,10/23/2024 11:14:00 am,1.390,0.00,67.6,10/23/2024 11:14:20 am,1.390,0.00,91.8,10/23/2024 11:14:51 am,1.390,0.00,87.1,10/23/2024 11:14:56 am,1.390,0.00,86.9,10/23/2024 11:15:20 am,1.390,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.390,0.00,1.4
10/23/2024 11:11:15 am,1.400,0.00,96.1,10/23/2024 11:11:30 am,1.400,0.00,69.9,10/23/2024 11:11:43 am,1.400,0.00,20.3,10/23/2024 11:12:01 am,1.400,0.00,4.3,10/23/2024 11:12:18 am,1.400,0.00,60.1,10/23/2024 11:12:44 am,1.400,0.00,87.5,10/23/2024 11:13:03 am,1.400,0.00,12.4,10/23/2024 11:13:16 am,1.400,0.00,49.8,10/23/2024 11:13:44 am,1.400,0.00,84.7,,,,,10/23/2024 11:14:00 am,1.400,0.00,67.6,10/23/2024 11:14:20 am,1.400,0.00,91.8,10/23/2024 11:14:51 am,1.400,0.00,87.1,10/23/2024 11:14:56 am,1.400,0.00,87.0,10/23/2024 11:15:20 am,1.400,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.400,0.00,1.4
10/23/2024 11:11:15 am,1.410,0.00,96.0,10/23/2024 11:11:30 am,1.410,0.00,70.1,10/23/2024 11:11:43 am,1.410,0.00,20.5,10/23/2024 11:12:01 am,1.410,0.00,4.3,10/23/2024 11:12:18 am,1.410,0.00,60.1,10/23/2024 11:12:44 am,1.410,0.00,87.5,10/23/2024 11:13:03 am,1.410,0.00,12.4,10/23/2024 11:13:16 am,1.410,0.00,49.9,10/23/2024 11:13:44 am,1.410,0.00,84.8,,,,,10/23/2024 11:14:00 am,1.410,0.00,67.6,10/23/2024 11:14:20 am,1.410,0.00,91.9,10/23/2024 11:14:51 am,1.410,0.00,87.1,10/23/2024 11:14:56 am,1.410,0.00,87.0,10/23/2024 11:15:20 am,1.410,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.410,0.00,1.4
10/23/2024 11:11:15 am,1.420,0.00,95.8,10/23/2024 11:11:30 am,1.420,0.00,69.3,10/23/2024 11:11:43 am,1.420,0.00,20.7,10/23/2024 11:12:01 am,1.420,0.00,4.3,10/23/2024 11:12:18 am,1.420,0.00,60.1,10/23/2024 11:12:44 am,1.420,0.00,87.5,10/23/2024 11:13:03 am,1.420,0.00,12.5,10/23/2024 11:13:16 am,1.420,0.00,50.0,10/23/2024 11:13:44 am,1.420,0.00,84.8,,,,,10/23/2024 11:14:00 am,1.420,0.00,67.6,10/23/2024 11:14:20 am,1.420,0.00,91.9,10/23/2024 11:14:51 am,1.420,0.00,87.1,10/23/2024 11:14:56 am,1.420,0.00,87.0,10/23/2024 11:15:20 am,1.420,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.420,0.00,1.4
10/23/2024 11:11:15 am,1.430,0.00,95.8,10/23/2024 11:11:30 am,1.430,0.00,67.4,10/23/2024 11:11:43 am,1.430,0.00,20.5,10/23/2024 11:12:01 am,1.430,0.00,4.4,10/23/2024 11:12:18 am,1.430,0.00,60.1,10/23/2024 11:12:44 am,1.430,0.00,87.6,10/23/2024 11:13:03 am,1.430,0.00,12.5,10/23/2024 11:13:16 am,1.430,0.00,49.9,10/23/2024 11:13:44 am,1.430,0.00,84.8,,,,,10/23/2024 11:14:00 am,1.430,0.00,67.7,10/23/2024 11:14:20 am,1.430,0.00,91.9,10/23/2024 11:14:51 am,1.430,0.00,87.1,10/23/2024 11:14:56 am,1.430,0.00,86.9,10/23/2024 11:15:20 am,1.430,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.430,0.00,1.4
10/23/2024 11:11:15 am,1.440,0.00,95.9,10/23/2024 11:11:30 am,1.440,0.00,66.0,10/23/2024 11:11:43 am,1.440,0.00,20.4,10/23/2024 11:12:01 am,1.440,0.00,4.4,10/23/2024 11:12:18 am,1.440,0.00,60.0,10/23/2024 11:12:44 am,1.440,0.00,87.6,10/23/2024 11:13:03 am,1.440,0.00,12.5,10/23/2024 11:13:16 am,1.440,0.00,49.8,10/23/2024 11:13:44 am,1.440,0.00,84.7,,,,,10/23/2024 11:14:00 am,1.440,0.00,67.7,10/23/2024 11:14:20 am,1.440,0.00,91.8,10/23/2024 11:14:51 am,1.440,0.00,87.1,10/23/2024 11:14:56 am,1.440,0.00,86.9,10/23/2024 11:15:20 am,1.440,0.00,66.6,,,,,10/23/2024 11:15:37 am,1.440,0.00,1.4
